provincia;titulo;tipo_objeto;autor;fecha_periodo_obra;fecha_robo
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ZOOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;ROSTRO ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;ROSTRO ANTROPOMORFO;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2014
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ZOOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;OLLA CON DOBLE VERTEDERO;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;COMPOTERA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;CARACOL;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;OLLA CARENADA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;CABEZA ZOOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURRILLA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;PEDESTAL ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;ESTELA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MOLDE ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MOLDE ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MOLDE ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;SELLOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;INCENSARIO ANTROPOMORFO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2014
Otros;FIGURILLAS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLAS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLAS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLAS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLAS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MOLDES ANTROPOMORFOS;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MOLDES ANTROPOMORFOS;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MOLDES ANTROPOMORFOS;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;TACHINA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;MASCARON ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;CABEZA ZOOMORFA;ARQUEOLÓGICO;LA TOLITA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;AMULETO ANTROPOMORFOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;AMULETO ANTROPOMORFOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;AMULETO ANTROPOMORFOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;AMULETO ANTROPOMORFOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;AMULETO ANTROPOMORFOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;AMULETO ANTROPOMORFOS;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;TACHINA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;TACHINA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2014
Otros;FIGURILLA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2014
Otros;ESTELA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2014
Chimborazo;CUSTODIA;ORFEBRERÍA;ANÓNIMO;N/D;30/04/2016
Pichincha;HUMILLACIÓN DE SAN FRANCISCO DE ASÍS;pINTURA;ANÓNIMO;N/D;04/08/2016
Pichincha;  SAN ANTONIO DE PADUA;PINTURA;ANÓNIMO;N/D;04/08/2016
Pichincha;ANGEL;ESCULTURA;ANÓNIMO;SIGLO XVIII;31/05/2017
Pichincha;ANGEL;ESCULTURA;ANÓNIMO;SIGLO XVIII;31/05/2017
Pichincha;ANGEL;ESCULTURA;ANÓNIMO;SIGLO XVIII;31/05/2017
Pichincha;ANGEL;ESCULTURA;ANÓNIMO;SIGLO XVIII;31/05/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;JAMA COAQUE;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;MANTEÑA;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;MANTEÑA;N/D;25/07/2017
Manabí;COLLAR;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;PENDIENTES;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;PLACA CIRCULAR PERFORADA;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;CUENTA DE JADE PERFORADA;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;COLLAR DE ORO ;ARQUEOLÓGICO;LA TOLITA;N/D;25/07/2017
Manabí;ARETE;ARQUEOLÓGICO;LA TOLITA;N/D;25/07/2017
Manabí;OREJERAS;ARQUEOLÓGICO;MANTEÑA;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;JAMA COAQUE;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;MANTEÑA;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;LA TOLITA;N/D;25/07/2017
Manabí;ARETE;ARQUEOLÓGICO;LA TOLITA;N/D;25/07/2017
Manabí;ANILLO  ;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;DISCO DE ORO HONDO;ARQUEOLÓGICO;MANTEÑA;N/D;25/07/2017
Manabí;ANILLO;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;ANILLO;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;NARIGUERA;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Manabí;COLLAR DE ORO Y PIEDRAS ;ARQUEOLÓGICO;MANTEÑA;N/D;25/07/2017
Manabí;ESPEJO DE OBSIDIANA;ARQUEOLÓGICO;S/N;N/D;25/07/2017
Imbabura;CORONA DEL NIÑO JESUS DE LA VIRGEN DEL CARMEN ;ORFEBRERÍA;ANÓNIMO;N/D;21/04/2019
Imbabura;CORONA DE LA VIRGEN DEL CARMEN ;ORFEBRERÍA;ANÓNIMO;N/D;21/04/2019
Imbabura;CETRO DE LA VIRGEN DEL CARMEN ;ORFEBRERÍA;ANÓNIMO;N/D;21/04/2019
Imbabura;ANILLO DE LA VIRGEN DEL CARMEN ;ORFEBRERÍA;ANÓNIMO;N/D;21/04/2019
Pichincha;Testamento de Eugenio de Santa Cruz y Espejo;Documental; Eugenio de Santa Cruz y Espejo, Mariano Mestanza Escribano Público;1795;mediados del 2019
Bolivar;CARABINA M1;ARMAS Y APAREJOS MILITARES;ANÓNIMO; SIGLO XX;14-ene-20
Bolivar;FUSIL BROWINING;ARMAS Y APAREJOS MILITARES;ANÓNIMO; SIGLO XX;14-ene-20
Bolivar;FUSIL MOUSER;ARMAS Y APAREJOS MILITARES;ANÓNIMO; SIGLO XX;14-ene-20
Bolivar;FUSIL;ARMAS Y APAREJOS MILITARES;ANÓNIMO; SIGLO XX;14-ene-20
Bolivar;SUB AMETRALLADORA/ PISTOLA DE GRASA;ARMAS Y APAREJOS MILITARES;ANÓNIMO; SIGLO XX;14-ene-20
Bolivar;SUB AMETRALLADORA THOMPSON / TOMMY GUN;ARMAS Y APAREJOS MILITARES;ANÓNIMO; SIGLO XX;14-ene-20
Azuay;N/D;ARQUEOLÓGICO;S/N;N/D;2020
Azuay;N/D;ARQUEOLÓGICO;S/N;N/D;2020
Azuay;N/D;ARQUEOLÓGICO;S/N;N/D;2020
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
